speed_kmh,dist_from_prev_m,inactivity_min,dist_from_route_m,label,scenario,hour
0.2,67.8,25.0,24.4,0,overnight,4
0.03,23.7,36.0,24.2,0,overnight,6
0.41,53.1,36.0,44.0,0,overnight,16
34.65,1785.1,3.55,89.0,0,normal,15
0.37,53.0,20.0,44.5,0,overnight,23
4.65,6146.2,91.42,6222.4,1,signal_loss_return,15
4.84,26255.9,388.53,70.4,1,intercity_transit,19
0.48,17.4,30.0,41.2,0,overnight,18
0.3,10.8,37.0,31.7,0,overnight,19
0.4,52.6,27.0,10.0,0,overnight,12
38.62,1451.2,5.48,29.3,0,normal,11
0.65,21.8,25.35,90.0,0,synthetic_normal,1
0.4,26.6,33.0,18.5,0,overnight,9
0.29,26.7,27.0,29.7,0,overnight,16
0.41,18.8,9.0,14.9,0,dwell,14
0.04,25.9,22.0,46.0,0,overnight,6
0.47,47.6,27.0,8.6,0,overnight,2
0.3,51.3,21.0,22.1,0,overnight,1
0.3,39.4,30.0,33.1,0,overnight,12
0.42,12.9,20.0,23.7,0,overnight,1
0.79,70.2,23.43,97.3,0,synthetic_normal,19
0.24,86.4,26.0,47.3,0,overnight,0
0.14,28.3,26.0,34.1,0,overnight,7
0.19,57.4,25.0,17.3,0,overnight,23
0.45,26.1,8.0,106.1,0,dwell,14
0.15,46.8,19.39,1193.5,0,synthetic_normal,22
0.31,56.9,40.0,29.7,0,overnight,3
4.51,172.2,5.0,45.5,0,normal,16
0.05,53.3,31.0,49.8,0,overnight,4
0.32,23.4,40.0,19.5,0,overnight,17
0.29,64.0,33.0,51.5,0,overnight,12
0.22,46.3,30.0,42.6,0,overnight,11
0.06,21.7,35.0,25.6,0,overnight,3
0.14,21.8,10.0,82.6,0,dwell,16
0.32,67.4,26.0,38.3,0,overnight,21
45.1,19478.5,115.2,2365.7,1,signal_loss_return,12
0.54,21.7,12.0,61.6,0,dwell,6
44.75,2249.0,6.6,34.3,0,normal,19
0.12,50.0,28.0,8.2,0,overnight,22
0.3,27.5,34.0,26.4,0,overnight,22
2.56,372.0,6.98,116.3,0,normal,14
0.09,48.6,9.0,117.5,0,dwell,13
0.23,36.2,21.0,20.7,0,overnight,3
1.03,194.8,27.26,33.2,0,synthetic_normal,7
0.21,29.9,13.0,64.9,0,dwell,15
0.23,81.6,37.0,59.5,0,overnight,12
0.2,43.3,33.0,27.2,0,overnight,0
3.73,137125.7,453.57,192.7,1,intercity_transit,20
0.37,23.6,24.0,15.1,0,overnight,3
0.39,25.9,35.0,39.5,0,overnight,2
0.38,47.7,25.0,19.1,0,overnight,8
0.56,96.3,29.64,717.7,0,synthetic_normal,12
0.94,39.3,6.0,108.2,0,dwell,13
0.36,82.7,27.0,52.2,0,overnight,0
0.25,64.4,20.0,37.6,0,overnight,17
0.1,44.3,39.0,32.5,0,overnight,22
0.16,42.5,38.0,32.6,0,overnight,0
0.81,26.0,9.0,35.5,0,dwell,14
1.39,50.6,14.0,37.7,0,dwell,15
0.09,32.3,25.0,26.3,0,overnight,9
0.47,17.6,39.0,34.7,0,overnight,10
23.8,19973.2,46.0,5110.8,1,signal_loss_return,19
0.32,97.5,26.57,276.0,0,synthetic_normal,0
1.53,46.1,12.0,52.0,0,dwell,15
0.31,58.9,35.0,43.0,0,overnight,4
0.14,1.6,35.0,28.2,0,overnight,6
0.16,9.9,51.58,257.4,1,prolonged_inactivity,23
0.38,89.8,23.0,43.9,0,overnight,11
0.27,36.3,34.0,40.0,0,overnight,10
0.45,44.4,35.0,48.2,0,overnight,21
0.43,52.1,31.0,14.6,0,overnight,2
0.03,39.7,30.0,22.3,0,overnight,21
0.45,66.3,34.0,36.9,0,overnight,21
0.38,46.6,29.0,28.9,0,overnight,23
0.15,54.2,21.0,16.2,0,overnight,1
0.13,53.1,37.0,31.4,0,overnight,18
0.43,46.6,13.88,680.5,0,synthetic_normal,20
0.37,45.5,32.0,47.3,0,overnight,18
0.45,5.6,33.0,42.5,0,overnight,22
0.07,57.7,36.0,50.8,0,overnight,4
0.4,35.9,26.0,36.5,0,overnight,1
5.14,508.0,7.19,252.7,0,synthetic_normal,10
0.07,15.3,23.0,48.9,0,overnight,3
0.18,22.2,76.87,426.6,1,prolonged_inactivity,10
0.31,63.5,28.0,53.1,0,overnight,23
0.15,32.8,30.0,17.6,0,overnight,9
0.11,61.2,27.0,24.9,0,overnight,16
0.18,42.3,27.0,15.6,0,overnight,9
0.32,18.6,26.0,19.1,0,overnight,22
0.01,30.9,38.0,47.4,0,overnight,22
0.45,21.6,34.0,34.9,0,overnight,8
0.07,28.2,30.0,15.1,0,overnight,18
6.59,143352.9,256.67,79.6,1,intercity_transit,16
0.09,5.7,23.0,49.4,0,overnight,17
178.96,4271.2,1.98,5915.6,1,abduction_speed,11
1.57,29.7,6.0,103.8,0,dwell,13
0.46,23.1,31.0,15.5,0,overnight,7
0.25,36.4,37.0,10.5,0,overnight,23
0.03,9.5,24.0,42.9,0,overnight,3
0.06,6.2,15.73,33.6,0,synthetic_normal,20
1.1,13.8,12.0,135.8,0,dwell,14
0.07,32.7,40.0,14.0,0,overnight,7
0.04,10.9,35.0,47.5,0,overnight,6
0.13,21.6,24.0,26.9,0,overnight,23
0.08,59.2,21.0,39.9,0,overnight,9
34.24,2044.7,6.93,152.5,0,normal,18
0.4,26.4,39.0,15.4,0,overnight,0
0.37,23.3,32.0,10.3,0,overnight,6
0.07,54.2,34.0,44.3,0,overnight,12
0.48,33.7,37.0,32.2,0,overnight,11
0.13,64.9,36.0,39.4,0,overnight,18
0.47,20.7,28.0,25.5,0,overnight,4
0.15,42.5,37.0,55.4,0,overnight,9
17.69,1853.6,3.52,29.2,0,normal,13
0.25,55.3,24.0,44.1,0,overnight,22
0.7,82.1,28.57,32.7,0,synthetic_normal,19
0.17,51.8,35.0,27.9,0,overnight,11
38.11,0.0,0.02,689.8,0,normal,13
0.41,35.2,32.0,11.0,0,overnight,9
1.26,52.6,11.0,34.5,0,dwell,14
0.45,36.0,7.0,27.7,0,dwell,15
0.05,65.4,39.0,46.5,0,overnight,0
0.36,13.6,38.0,46.1,0,overnight,17
0.21,19.2,37.0,42.1,0,overnight,2
0.54,10.1,12.0,29.7,0,dwell,15
0.38,9.5,24.9,148.7,0,synthetic_normal,15
1.57,53.3,6.0,91.1,0,dwell,20
0.16,31.0,27.0,26.1,0,overnight,22
0.33,42.9,27.0,24.7,0,overnight,9
0.41,25.7,36.0,31.4,0,overnight,3
0.19,14.1,38.0,23.0,0,overnight,13
174.04,3335.9,1.52,3224.1,1,abduction_speed,3
0.33,35.2,26.0,41.2,0,overnight,21
2.86,154.8,64.38,208.1,1,normal,13
0.45,96.7,23.0,44.9,0,overnight,3
0.21,28.7,32.82,175.4,0,synthetic_normal,17
0.38,33.6,32.0,8.7,0,overnight,12
5.54,287.7,2.77,22.9,0,normal,4
0.5,40.4,23.0,22.8,0,overnight,11
0.08,22.6,21.0,33.3,0,overnight,6
0.05,92.4,35.44,95.0,0,synthetic_normal,22
0.04,33.0,8.0,143.1,0,dwell,14
0.27,16.5,27.0,20.4,0,overnight,1
0.16,26.6,7.0,15.3,0,dwell,14
0.89,39.7,8.0,97.2,0,dwell,14
0.37,26.0,6.0,39.3,0,dwell,14
0.16,9.5,14.0,26.4,0,dwell,21
0.42,40.5,32.0,2.1,0,overnight,16
187.31,4051.8,0.24,4381.7,1,abduction_speed,11
0.75,24.1,6.0,127.0,0,dwell,20
0.04,72.7,33.0,41.2,0,overnight,7
0.06,44.2,20.0,43.1,0,overnight,22
0.31,68.8,37.0,50.2,0,overnight,10
0.71,45.5,8.0,68.9,0,dwell,13
0.13,44.7,20.0,24.9,0,overnight,0
0.02,45.2,28.0,23.7,0,overnight,2
2.78,194052.6,302.0,217.8,1,intercity_transit,18
0.24,27.2,35.0,28.0,0,overnight,12
1.5,30.4,12.0,75.2,0,dwell,13
0.37,11.2,24.0,41.2,0,overnight,2
0.3,81.1,24.81,329.2,0,synthetic_normal,19
0.24,15.3,25.0,42.9,0,overnight,9
0.35,82.1,28.0,44.8,0,overnight,16
0.47,7.2,23.0,35.9,0,overnight,3
0.3,19.5,21.0,22.9,0,overnight,8
0.22,41.5,35.0,14.9,0,overnight,11
0.44,35.7,37.0,14.1,0,overnight,20
0.06,78.9,37.0,43.1,0,overnight,3
0.33,74.9,33.0,46.9,0,overnight,7
0.08,52.5,40.0,22.7,0,overnight,8
0.49,16.8,35.0,41.3,0,overnight,21
0.07,90.9,30.0,38.0,0,overnight,3
0.36,40.2,31.0,57.0,0,overnight,11
0.32,87.9,26.0,45.3,0,overnight,4
1.18,0.9,106.73,771.8,1,prolonged_inactivity,18
4.39,201.3,6.12,116.9,0,normal,18
0.27,35.5,26.0,35.5,0,overnight,23
0.38,78.3,28.0,44.2,0,overnight,0
0.3,50.5,31.0,29.3,0,overnight,4
0.33,49.3,22.0,55.8,0,overnight,1
0.05,2.5,40.0,27.5,0,overnight,17
3.21,195.5,6.02,186.1,0,normal,14
0.14,73.5,24.0,50.2,0,overnight,16
0.14,73.6,36.9,35.9,0,synthetic_normal,23
0.56,28.4,11.0,33.5,0,dwell,12
0.0,48.7,40.0,23.1,0,overnight,10
0.14,46.2,35.0,11.1,0,overnight,8
0.28,241.0,14.92,499.4,0,synthetic_normal,2
0.4,62.4,31.0,28.3,0,overnight,10
0.3,19.2,37.0,36.9,0,overnight,6
0.09,31.4,30.0,55.9,0,overnight,20
0.41,70.8,35.0,51.0,0,overnight,23
4.1,217.2,68.53,120.0,1,normal,13
0.44,52.7,25.0,46.0,0,overnight,0
0.3,46.7,14.0,72.2,0,dwell,14
0.23,75.8,38.0,41.5,0,overnight,22
0.31,56.3,38.0,41.7,0,overnight,1
0.26,22.6,28.0,45.6,0,overnight,18
0.35,80.1,33.0,48.2,0,overnight,17
0.44,24.8,30.0,51.6,0,overnight,16
27.1,4233.5,179.54,4698.2,1,signal_loss_return,20
0.51,32.8,13.0,103.3,0,dwell,14
0.24,92.7,26.0,51.2,0,overnight,3
0.35,39.6,26.0,13.1,0,overnight,23
0.29,40.5,40.0,8.6,0,overnight,5
0.28,31.4,27.0,32.3,0,overnight,21
0.72,103.9,32.37,274.0,0,synthetic_normal,6
1.55,40.6,10.0,36.9,0,dwell,14
0.29,32.8,26.93,537.4,0,synthetic_normal,17
0.31,60.9,38.0,31.2,0,overnight,11
26.59,943.8,6.33,117.4,0,normal,15
0.2,47.0,34.0,22.9,0,overnight,7
0.21,10.5,38.0,25.4,0,overnight,20
0.1,43.8,23.0,39.0,0,overnight,10
0.36,15.7,22.0,33.7,0,overnight,16
0.13,5.5,39.1,79.3,0,synthetic_normal,18
5.09,434.5,4.73,26.9,0,normal,15
0.26,46.6,23.0,33.3,0,overnight,1
1.44,15.0,14.0,32.4,0,dwell,14
0.45,36.3,35.0,42.5,0,overnight,17
0.5,55.5,37.0,41.7,0,overnight,16
0.46,42.5,14.0,19.2,0,dwell,14
0.03,87.3,36.0,32.1,0,overnight,11
5.17,0.0,0.02,86.9,0,normal,13
0.16,32.6,28.0,44.3,0,overnight,0
0.13,51.0,33.0,32.8,0,overnight,0
158.44,8927.3,1.09,650.1,1,abduction_speed,10
0.15,124.1,17.48,445.7,0,synthetic_normal,1
0.2,37.3,32.0,17.8,0,overnight,9
0.16,41.3,23.0,34.9,0,overnight,5
0.49,73.2,22.0,28.4,0,overnight,0
0.26,16.3,35.0,34.5,0,overnight,19
0.34,22.6,28.0,26.6,0,overnight,2
0.56,66.4,22.29,254.1,0,synthetic_normal,7
0.4,88.4,38.0,48.8,0,overnight,22
23.31,1913.3,21.67,12580.3,1,route_abandonment,0
1.07,37.5,6.0,118.5,0,dwell,5
0.45,58.1,28.0,38.5,0,overnight,12
0.08,34.2,11.0,65.7,0,dwell,15
0.32,5.8,35.0,42.4,0,overnight,8
0.18,62.7,38.0,32.5,0,overnight,20
0.09,90.7,35.0,52.6,0,overnight,0
0.26,93.0,22.0,52.4,0,overnight,22
0.88,44.5,24.49,290.3,0,synthetic_normal,20
0.43,89.7,30.0,46.8,0,overnight,7
0.13,61.7,22.0,38.5,0,overnight,21
1.03,87.6,9.97,517.5,0,synthetic_normal,16
0.16,27.0,10.0,155.2,0,dwell,13
0.32,12.2,30.0,27.0,0,overnight,1
0.36,38.5,27.0,49.5,0,overnight,21
29.16,1753.6,37.67,71.4,0,normal,13
0.4,22.0,25.0,39.8,0,overnight,19
0.0,0.0,7.69,0.0,0,synthetic_normal,10
4.15,227.2,4.6,23.8,0,normal,16
3.56,219.2,19.32,185.3,0,normal,13
0.22,3.8,21.0,38.9,0,overnight,22
0.39,57.0,31.0,41.9,0,overnight,8
21.8,2137.3,3.18,120.6,0,normal,14
0.04,43.9,25.0,32.5,0,overnight,9
1.22,62.4,17.4,231.0,0,synthetic_normal,1
0.1,43.1,40.0,36.9,0,overnight,6
0.32,48.7,24.0,43.0,0,overnight,9
0.21,52.4,31.0,46.9,0,overnight,5
0.32,25.0,39.0,40.4,0,overnight,2
0.14,64.1,35.0,31.8,0,overnight,9
0.29,70.3,31.0,27.7,0,overnight,9
0.39,12.7,23.0,34.6,0,overnight,3
0.37,14.8,31.0,31.9,0,overnight,4
0.15,27.7,25.0,25.9,0,overnight,4
0.36,51.3,27.0,40.2,0,overnight,12
0.48,16.3,38.0,25.5,0,overnight,17
0.06,29.9,31.0,27.0,0,overnight,8
1.43,5.5,14.0,10.3,0,dwell,21
0.01,86.9,40.0,45.1,0,overnight,23
0.12,67.4,22.0,38.5,0,overnight,21
3.98,149.8,6.33,105.0,0,normal,13
0.27,67.9,35.0,16.0,0,overnight,9
0.03,68.8,30.0,43.0,0,overnight,6
0.46,36.4,38.0,22.3,0,overnight,12
0.5,40.8,35.0,40.3,0,overnight,10
0.15,14.7,27.0,37.1,0,overnight,3
0.33,49.6,37.0,31.9,0,overnight,4
0.31,56.5,29.0,37.5,0,overnight,9
0.45,60.5,37.0,42.9,0,overnight,1
1.15,34.8,6.0,130.9,0,dwell,21
0.5,48.1,24.0,39.0,0,overnight,19
3.65,162.9,4.22,28.3,0,normal,21
0.41,50.9,6.0,134.3,0,dwell,14
0.43,35.0,25.0,29.4,0,overnight,9
4.03,101389.4,63.47,39382.1,1,geofence_intrusion,13
5.14,13810.5,157.73,4112.5,1,signal_loss_return,1
5.63,111.3,5.93,104.6,0,normal,14
0.68,8.9,59.5,1319.0,1,prolonged_inactivity,2
4.28,66219.9,281.63,64.2,1,intercity_transit,17
0.13,32.6,40.0,30.8,0,overnight,19
0.25,61.8,28.0,43.3,0,overnight,11
0.0,451.8,5.71,0.0,0,synthetic_normal,18
0.49,24.0,6.0,66.5,0,dwell,13
0.43,11.3,39.0,20.2,0,overnight,7
0.24,15.4,30.0,42.3,0,overnight,17
1.59,31.0,11.0,151.7,0,dwell,15
11.54,3000.0,6.14,2007.1,1,sudden_jump,4
0.26,44.9,39.0,21.2,0,overnight,9
0.15,78.9,28.0,35.1,0,overnight,19
3.17,200.6,6.55,163.8,0,normal,4
0.32,5.2,22.0,28.4,0,overnight,6
0.5,41.6,23.0,17.0,0,overnight,23
0.14,59.5,26.0,26.7,0,overnight,4
0.07,50.0,24.0,25.1,0,overnight,20
2.56,158.5,6.1,105.1,0,normal,4
0.89,8.5,7.0,36.8,0,dwell,18
1.44,21.3,11.0,139.2,0,dwell,13
0.36,72.9,40.0,36.1,0,overnight,2
0.15,42.5,33.0,20.6,0,overnight,21
3.3,71.6,3.75,131.5,0,normal,12
0.49,49.7,22.0,41.8,0,overnight,22
0.23,18.9,37.0,46.8,0,overnight,4
4.43,20259.8,218.78,12.9,1,intercity_transit,16
1.25,22.8,12.0,72.7,0,dwell,14
1.2,67.5,12.0,110.7,0,dwell,14
3.99,132.4,7.0,112.7,0,normal,20
0.03,8.4,12.0,21.3,0,dwell,21
0.22,133.1,24.28,241.1,0,synthetic_normal,13
0.38,12.1,33.0,35.3,0,overnight,9
0.13,22.3,29.0,12.3,0,overnight,20
1.01,32.8,10.0,87.0,0,dwell,14
0.42,31.3,36.0,37.6,0,overnight,23
0.45,31.8,27.0,24.6,0,overnight,23
0.33,73.5,27.0,37.2,0,overnight,10
0.12,24.6,30.0,29.4,0,overnight,2
0.33,54.0,38.0,44.4,0,overnight,21
38.19,50.7,0.61,195.2,0,synthetic_normal,12
0.3,29.5,27.0,37.7,0,overnight,9
0.26,82.4,23.0,23.1,0,overnight,15
3.42,83.5,5.67,93.2,0,normal,9
0.24,43.5,37.0,25.3,0,overnight,0
3.31,105.4,3.0,44.1,0,normal,14
0.1,66.7,25.0,30.0,0,overnight,8
2.44,151.0,3.73,16.5,0,normal,14
0.55,14.6,13.0,24.2,0,dwell,15
0.28,57.0,39.0,28.8,0,overnight,20
0.26,16.2,21.0,32.4,0,overnight,7
0.76,37.0,13.0,97.0,0,dwell,20
0.05,10.1,9.0,40.3,0,dwell,6
0.43,54.0,30.0,4.3,0,overnight,4
0.42,69.9,36.0,55.2,0,overnight,22
0.41,58.1,37.0,26.5,0,overnight,17
0.33,55.0,11.0,167.4,0,dwell,13
0.22,95.9,23.0,50.9,0,overnight,10
0.25,47.1,32.0,43.2,0,overnight,19
0.45,64.0,31.0,30.0,0,overnight,11
0.2,18.3,23.0,45.9,0,overnight,8
0.05,49.9,11.0,122.4,0,dwell,11
0.08,64.1,36.0,37.7,0,overnight,19
22.84,828.0,18.92,3216.0,1,route_abandonment,1
4.99,208.1,5.95,164.1,0,normal,20
0.08,52.8,23.0,38.2,0,overnight,3
0.1,66.7,24.0,32.7,0,overnight,18
1.41,22.3,10.0,121.4,0,dwell,13
0.15,24.8,27.0,35.3,0,overnight,16
0.71,72.5,15.95,465.0,0,synthetic_normal,22
0.26,48.3,40.0,46.2,0,overnight,2
0.14,46.5,37.0,13.3,0,overnight,6
0.08,34.5,10.0,108.3,0,dwell,14
0.18,47.0,38.0,47.7,0,overnight,19
17.6,1357.9,9.2,256.5,0,synthetic_normal,12
0.46,32.5,25.0,43.1,0,overnight,20
0.18,62.0,33.0,38.5,0,overnight,13
0.43,57.6,23.0,28.9,0,overnight,16
0.07,87.1,22.0,46.3,0,overnight,5
3.95,112.5,6.8,84.9,0,normal,13
0.2,69.5,32.0,34.5,0,overnight,17
0.22,55.3,39.0,44.0,0,overnight,8
0.39,49.0,38.0,34.3,0,overnight,3
0.47,44.5,22.0,15.5,0,overnight,0
0.09,45.7,39.0,56.2,0,overnight,13
0.25,22.0,20.0,4.5,0,overnight,8
0.37,46.3,26.0,32.7,0,overnight,2
0.22,20.6,4.24,624.7,0,synthetic_normal,22
0.27,27.5,13.0,131.8,0,dwell,14
35.35,0.0,0.02,312.7,0,normal,13
0.17,64.7,37.0,26.8,0,overnight,21
2.89,224.7,35.22,218.5,0,normal,13
0.43,31.3,11.0,55.7,0,dwell,16
0.26,60.1,14.71,427.7,0,synthetic_normal,23
0.44,51.9,12.0,136.8,0,dwell,14
0.08,36.2,28.0,48.5,0,overnight,7
0.05,78.2,28.0,39.8,0,overnight,1
3.27,288.5,5.77,66.5,0,normal,13
0.1,45.7,18.69,452.6,0,synthetic_normal,14
0.38,95.6,25.0,45.7,0,overnight,3
0.11,24.4,37.0,12.3,0,overnight,7
0.32,30.8,38.0,52.9,0,overnight,7
0.66,46.5,6.0,79.5,0,dwell,14
0.01,15.2,33.0,40.8,0,overnight,9
0.17,119.7,7.7,560.1,0,synthetic_normal,13
0.03,51.5,40.0,40.7,0,overnight,8
0.02,43.7,29.0,46.5,0,overnight,17
0.0,47.9,31.0,35.5,0,overnight,18
32.53,2136.2,4.0,43.2,0,normal,21
0.36,54.1,21.0,40.7,0,overnight,4
208.04,7468.1,0.66,5008.7,1,abduction_speed,16
0.48,22.9,30.0,13.4,0,overnight,0
0.45,44.1,40.0,28.3,0,overnight,7
0.91,14.4,12.0,109.0,0,dwell,15
0.42,7.1,24.0,45.5,0,overnight,17
121.0,2390.2,0.87,4491.8,1,abduction_speed,14
0.23,38.9,16.45,853.3,0,synthetic_normal,11
0.59,46.3,8.0,98.2,0,dwell,13
0.96,52.3,14.0,45.0,0,dwell,14
0.88,25.0,7.0,90.0,0,dwell,13
0.49,6.7,46.52,757.1,1,prolonged_inactivity,18
0.39,41.5,34.0,25.0,0,overnight,20
6.2,232.3,48.48,182.9,1,normal,13
0.47,17.1,10.0,27.0,0,dwell,14
0.46,65.0,20.0,51.3,0,overnight,10
0.38,63.7,21.0,40.2,0,overnight,7
0.26,42.7,33.0,13.9,0,overnight,18
0.07,116.5,12.6,561.3,0,synthetic_normal,20
0.19,73.5,20.0,39.1,0,overnight,1
28.88,8904.3,6.36,2874.3,1,sudden_jump,4
0.02,32.9,36.0,27.2,0,overnight,5
0.04,81.1,33.0,37.6,0,overnight,10
0.44,20.6,22.0,34.5,0,overnight,5
0.47,70.5,39.0,25.8,0,overnight,23
0.05,22.4,23.0,49.7,0,overnight,17
0.05,9.2,28.0,35.9,0,overnight,23
0.08,40.4,23.0,13.8,0,overnight,0
22.55,3383.0,2.11,4127.8,1,sudden_jump,4
5.89,141.5,6.25,166.6,0,normal,20
0.21,86.3,27.0,47.3,0,overnight,1
0.25,15.4,27.0,44.6,0,overnight,15
0.16,75.4,31.0,55.6,0,overnight,9
0.33,35.0,9.0,56.9,0,dwell,16
0.3,53.0,22.0,51.8,0,overnight,19
0.2,62.4,6.0,20.7,0,dwell,17
0.03,53.9,28.0,34.8,0,overnight,22
0.19,79.8,34.0,46.9,0,overnight,23
0.37,86.9,35.0,40.2,0,overnight,16
0.38,113.5,31.15,450.4,0,synthetic_normal,17
0.34,33.7,20.0,13.6,0,overnight,17
0.06,75.6,35.0,49.4,0,overnight,9
0.26,23.0,27.0,22.4,0,overnight,22
0.3,68.3,21.0,51.0,0,overnight,12
0.51,142.6,0.5,58.1,0,synthetic_normal,19
0.71,41.5,13.0,67.0,0,dwell,21
0.4,75.4,8.0,64.0,0,dwell,15
0.26,63.9,26.0,41.0,0,overnight,1
0.7,24.8,9.0,47.0,0,dwell,15
0.45,36.9,38.0,37.2,0,overnight,17
0.25,96.1,7.59,245.2,0,synthetic_normal,2
0.21,45.4,38.0,38.6,0,overnight,19
0.31,15.3,23.0,5.9,0,overnight,3
0.33,42.0,27.0,26.9,0,overnight,8
1.55,31.6,9.0,17.6,0,dwell,1
0.34,11.0,31.0,13.4,0,overnight,5
1.16,21.0,10.0,26.7,0,dwell,7
0.21,12.7,22.0,28.6,0,overnight,4
0.49,23.9,25.0,12.1,0,overnight,7
0.0,19.4,74.69,333.7,1,prolonged_inactivity,10
0.72,84.5,29.88,679.5,0,synthetic_normal,7
0.42,22.3,33.0,25.6,0,overnight,17
0.1,32.9,40.0,40.9,0,overnight,16
0.02,12.8,25.0,41.6,0,overnight,21
0.38,39.6,29.0,39.2,0,overnight,23
0.36,73.8,26.0,36.9,0,overnight,7
0.0,44.7,36.0,21.9,0,overnight,2
0.42,57.0,27.0,40.6,0,overnight,21
4.44,182.6,2.87,29.8,0,normal,17
0.63,58.3,14.0,28.8,0,dwell,4
1.15,65.6,14.0,51.8,0,dwell,19
0.41,22.3,40.0,25.0,0,overnight,17
0.35,21.2,20.0,25.9,0,overnight,22
0.41,38.2,40.0,18.8,0,overnight,16
0.06,44.8,27.0,43.1,0,overnight,21
0.45,49.2,24.0,19.8,0,overnight,12
0.24,39.1,40.0,28.2,0,overnight,5
0.47,72.7,22.0,33.1,0,overnight,22
27.79,7785.2,3.44,2184.5,1,sudden_jump,11
0.32,13.5,25.0,31.1,0,overnight,4
0.35,32.7,40.0,20.8,0,overnight,1
0.27,52.9,26.0,36.3,0,overnight,1
0.01,39.1,46.0,67.9,1,prolonged_inactivity,11
0.22,45.6,33.0,30.5,0,overnight,23
49.87,3000.0,6.48,2939.3,1,sudden_jump,5
0.03,126.5,44.94,275.4,0,synthetic_normal,8
5.95,245.6,79.98,206.4,1,normal,13
0.13,53.9,40.0,42.3,0,overnight,10
0.44,54.3,29.0,33.8,0,overnight,2
1.29,40.0,9.0,30.7,0,dwell,22
4.63,152.1,3.17,64.9,0,normal,19
0.23,76.8,29.0,36.1,0,overnight,22
1.39,15.8,9.0,192.2,0,dwell,14
0.32,72.4,28.0,46.2,0,overnight,1
0.25,62.7,40.0,44.0,0,overnight,21
0.29,15.0,27.0,7.4,0,overnight,6
0.0,1481.4,0.0,15697.3,1,route_abandonment,20
2.3,177.5,4.9,24.4,0,normal,9
0.39,34.9,34.0,18.8,0,overnight,21
0.45,72.1,20.0,39.8,0,overnight,12
0.72,40.6,27.95,95.0,0,synthetic_normal,10
0.44,34.0,20.0,34.6,0,overnight,0
0.07,55.1,40.0,28.3,0,overnight,2
4.87,135.4,3.95,137.4,0,normal,16
1.24,0.0,0.02,167.0,0,missing_person,13
146.04,3698.3,3.06,2305.8,1,abduction_speed,20
49.5,16487.7,65.08,500.0,1,signal_loss_return,1
0.07,49.4,26.0,21.5,0,overnight,23
0.34,26.2,30.0,17.6,0,overnight,20
0.12,45.3,20.0,26.0,0,overnight,22
0.15,40.2,23.0,16.8,0,overnight,1
1.55,19.9,9.0,15.7,0,dwell,16
0.13,30.9,21.0,26.2,0,overnight,7
0.06,52.4,23.0,20.4,0,overnight,5
1.49,58.7,14.0,29.4,0,dwell,15
30.6,12830.8,0.0,2621.5,1,sudden_jump,22
23.15,2103.3,5.28,42.8,0,normal,14
0.45,22.9,34.0,16.0,0,overnight,9
0.07,23.8,29.0,38.6,0,overnight,2
0.24,49.5,32.0,29.9,0,overnight,8
0.28,45.3,34.0,24.6,0,overnight,7
0.82,16.8,13.0,13.7,0,dwell,7
0.31,50.2,34.0,24.4,0,overnight,22
0.13,20.9,21.0,26.8,0,overnight,22
0.4,47.8,30.0,33.9,0,overnight,2
0.46,54.7,34.0,31.5,0,overnight,10
0.38,42.5,27.0,39.2,0,overnight,2
0.62,17.6,9.0,84.5,0,dwell,4
5.4,0.0,0.02,161.7,0,normal,13
0.34,5.3,33.0,16.7,0,overnight,17
0.03,57.8,23.0,31.3,0,overnight,10
0.33,29.2,8.0,127.8,0,dwell,14
0.04,29.1,22.0,33.2,0,overnight,2
0.36,28.3,33.94,517.6,0,synthetic_normal,17
0.26,38.6,39.0,36.0,0,overnight,2
0.96,62.8,10.19,397.9,0,synthetic_normal,16
1.29,25.9,11.0,44.6,0,dwell,14
0.84,11.4,13.0,133.5,0,dwell,13
0.63,30.9,1.05,708.9,0,synthetic_normal,1
5.0,297.1,5.62,16.7,0,normal,14
0.17,17.7,26.0,29.0,0,overnight,8
0.22,13.0,36.0,33.0,0,overnight,17
0.15,11.1,23.0,24.4,0,overnight,8
29.59,17597.8,212.73,500.0,1,signal_loss_return,6
0.69,15.4,22.06,5.5,0,synthetic_normal,6
0.19,82.8,25.0,45.3,0,overnight,1
0.24,4.3,23.0,1.8,0,overnight,23
0.38,29.3,35.0,22.4,0,overnight,2
1.24,50.3,13.0,55.6,0,dwell,19
0.43,61.9,22.0,23.2,0,overnight,10
0.11,25.6,13.0,93.8,0,dwell,14
1.31,26.6,7.0,28.1,0,dwell,14
6.16,286.7,6.63,48.9,0,normal,16
0.11,47.6,8.0,22.6,0,dwell,15
0.02,22.4,33.0,41.9,0,overnight,3
0.26,9.8,35.0,11.9,0,overnight,17
0.21,65.3,32.0,27.4,0,overnight,12
0.99,21.7,8.0,102.6,0,dwell,13
0.15,18.1,22.0,15.7,0,overnight,10
0.87,43.3,12.1,688.2,0,synthetic_normal,10
0.49,5.2,26.0,26.4,0,overnight,7
0.3,39.7,22.0,5.9,0,overnight,20
0.3,12.2,21.0,34.8,0,overnight,3
0.09,44.8,25.0,37.8,0,overnight,22
5.0,215.9,84.75,205.4,1,normal,13
0.33,40.4,27.0,23.4,0,overnight,12
0.21,73.9,33.0,45.7,0,overnight,8
