id,tourist_id,type,severity,status,description,lat,lng,assigned_unit_id,detected_at,acknowledged_at,dispatched_at,resolved_at
3034,328,anomaly,medium,resolved,Legacy register entry: anomaly reported near Guwahati Planetarium,26.18478,91.760216,20,2026-08-17 05:41:08,2026-08-17 05:41:21,2026-08-17 05:42:34,2026-08-17 06:18:45
3035,485,sos,low,resolved,Legacy register entry: sos reported near Ganeshguri Junction,26.149448,91.791561,2,2026-08-29 10:22:48,2026-08-29 10:28:21,2026-08-29 10:29:36,2026-08-29 11:13:46
3036,329,sos,high,resolved,Legacy register entry: sos reported near Fancy Bazaar,26.180922,91.744788,4,2026-08-21 07:55:37,2026-08-21 07:56:45,2026-08-21 08:01:18,2026-08-21 08:05:55
3037,258,anomaly,medium,resolved,Legacy register entry: anomaly reported near Uzan Bazar Ghat,26.186022,91.759139,9,2026-07-24 21:35:05,2026-07-24 21:36:09,2026-07-24 21:37:50,2026-07-24 21:48:21
3038,45,anomaly,high,resolved,Legacy register entry: anomaly reported near Assam State Zoo & Botanical Garden,26.174734,91.789725,3,2026-08-04 20:16:38,2026-08-04 20:17:20,2026-08-04 20:20:55,2026-08-04 20:51:12
3039,69,anomaly,critical,resolved,Legacy register entry: anomaly reported near Sivasagar,26.985598,94.640096,18,2026-07-22 19:02:39,2026-07-22 19:03:29,2026-07-22 19:05:03,2026-07-22 19:11:49
3040,691,geofence,critical,resolved,Legacy register entry: geofence reported near Nilachal Ropeway Terminal,26.191104,91.743221,21,2026-08-08 18:24:21,2026-08-08 18:26:22,2026-08-08 18:28:39,2026-08-08 18:39:21
3041,405,anomaly,low,resolved,Legacy register entry: anomaly reported near Gangtok,27.333697,88.616903,3,2026-08-28 04:46:23,2026-08-28 04:47:12,2026-08-28 04:48:40,2026-08-28 05:17:49
3042,15,anomaly,medium,dispatched,Legacy register entry: anomaly reported near Assam State Museum,26.187004,91.749682,17,2026-08-02 14:05:08,2026-08-02 14:06:29,2026-08-02 14:08:55,
3043,470,anomaly,critical,resolved,Legacy register entry: anomaly reported near Accoland Water Park,26.093503,91.592532,6,2026-08-07 11:29:51,2026-08-07 11:32:09,2026-08-07 11:39:56,2026-08-07 11:53:36
3044,86,sos,high,resolved,Legacy register entry: sos reported near Six Mile,26.135417,91.80334,7,2026-07-30 14:26:36,2026-07-30 14:27:56,2026-07-30 14:29:46,2026-07-30 15:28:12
3045,453,geofence,low,resolved,Legacy register entry: geofence reported near Nameri National Park,26.922916,92.877106,8,2026-08-09 22:34:29,2026-08-09 22:35:04,2026-08-09 22:36:13,2026-08-09 22:47:29
3046,705,sos,medium,resolved,"Legacy register entry: sos reported near Living Root Bridge, Nongriat",25.249473,91.716884,8,2026-08-13 20:20:04,2026-08-13 20:21:49,2026-08-13 20:25:27,2026-08-13 20:31:16
3047,370,geofence,medium,resolved,Legacy register entry: geofence reported near Nehru Park,26.183999,91.751197,10,2026-08-15 16:13:47,2026-08-15 16:17:37,2026-08-15 16:20:19,2026-08-15 16:28:31
3048,173,sos,high,resolved,Legacy register entry: sos reported near Silpukhuri,26.1891,91.762458,19,2026-08-08 12:53:55,2026-08-08 12:55:32,2026-08-08 12:55:48,2026-08-08 13:10:13
3049,623,anomaly,high,resolved,Legacy register entry: anomaly reported near Lokhra,26.106219,91.736784,18,2026-08-09 12:59:53,2026-08-09 13:02:25,2026-08-09 13:02:36,2026-08-09 13:11:38
3050,263,geofence,critical,resolved,Legacy register entry: geofence reported near Ganeshguri Junction,26.147465,91.792509,21,2026-08-20 02:25:08,2026-08-20 02:29:28,2026-08-20 02:37:21,2026-08-20 03:00:53
3051,684,geofence,high,resolved,Legacy register entry: geofence reported near Ganeshguri Junction,26.146672,91.791305,12,2026-08-24 17:31:58,2026-08-24 17:33:22,2026-08-24 17:34:52,2026-08-24 18:03:15
3052,702,sos,low,resolved,Legacy register entry: sos reported near Tezpur,26.634039,92.802962,1,2026-08-19 14:34:03,2026-08-19 14:36:15,2026-08-19 14:39:52,2026-08-19 15:36:54
3053,667,geofence,high,resolved,Legacy register entry: geofence reported near Assam State Museum,26.182801,91.750798,16,2026-08-31 17:03:03,2026-08-31 17:07:36,2026-08-31 17:11:29,2026-08-31 17:13:27
3054,365,sos,high,resolved,Legacy register entry: sos reported near Mawlynnong Village,25.196,91.91912,4,2026-07-30 11:53:48,2026-07-30 11:58:32,2026-07-30 12:02:47,2026-07-30 12:40:43
3055,213,geofence,low,resolved,Legacy register entry: geofence reported near Sualkuchi Silk Village,26.16967,91.567966,1,2026-08-07 00:01:26,2026-08-07 00:02:05,2026-08-07 00:03:56,2026-08-07 02:27:03
3056,348,anomaly,medium,resolved,Legacy register entry: anomaly reported near Amingaon,26.188193,91.660106,12,2026-08-23 04:41:47,2026-08-23 04:42:26,2026-08-23 04:45:18,2026-08-23 04:55:06
3057,611,anomaly,low,resolved,Legacy register entry: anomaly reported near Guwahati Railway Station,26.182207,91.750229,4,2026-08-08 18:19:58,2026-08-08 18:20:31,2026-08-08 18:23:31,2026-08-08 18:33:03
3058,37,anomaly,low,resolved,Legacy register entry: anomaly reported near Lokhra,26.106287,91.735115,13,2026-08-29 11:07:45,2026-08-29 11:09:27,2026-08-29 11:10:06,2026-08-29 11:25:48
3059,529,sos,medium,resolved,Legacy register entry: sos reported near Deepor Beel Wildlife Sanctuary,26.119598,91.65337,3,2026-08-12 01:51:03,2026-08-12 01:53:33,2026-08-12 01:57:19,2026-08-12 02:23:54
3060,503,sos,medium,resolved,Legacy register entry: sos reported near Guwahati Medical College,26.154204,91.702172,16,2026-07-24 15:36:53,2026-07-24 15:40:45,2026-07-24 15:41:36,2026-07-24 15:48:12
3061,65,geofence,high,dispatched,Legacy register entry: geofence reported near Guwahati Medical College,26.155872,91.700149,7,2026-08-28 02:29:22,2026-08-28 02:30:06,2026-08-28 02:30:42,
3062,126,anomaly,low,resolved,Legacy register entry: anomaly reported near Noonmati,26.181438,91.808424,10,2026-08-20 23:14:35,2026-08-20 23:16:02,2026-08-20 23:18:01,2026-08-20 23:39:38
3063,192,geofence,high,resolved,Legacy register entry: geofence reported near Deepor Beel Wildlife Sanctuary,26.120647,91.648632,15,2026-08-10 19:16:40,2026-08-10 19:26:26,2026-08-10 19:30:36,2026-08-10 19:42:00
3064,240,sos,medium,resolved,Legacy register entry: sos reported near Gangtok,27.328446,88.611442,9,2026-08-31 17:42:46,2026-08-31 17:44:09,2026-08-31 17:44:50,2026-08-31 18:19:45
3065,49,anomaly,critical,resolved,Legacy register entry: anomaly reported near Amingaon,26.187011,91.661629,9,2026-08-06 13:19:05,2026-08-06 13:20:15,2026-08-06 13:26:22,2026-08-06 14:56:17
3066,427,missing_person,high,resolved,Legacy register entry: missing person reported near Umiam Lake,25.65694,91.888436,1,2026-08-19 11:18:57,2026-08-19 11:25:45,2026-08-19 11:26:25,2026-08-19 12:02:24
3067,671,geofence,high,dispatched,Legacy register entry: geofence reported near Aizawl,23.724908,92.721147,12,2026-08-27 05:44:06,2026-08-27 05:44:23,2026-08-27 05:45:18,
3068,160,geofence,high,resolved,Legacy register entry: geofence reported near North Guwahati Ghat,26.197653,91.693674,12,2026-08-20 14:56:51,2026-08-20 15:00:05,2026-08-20 15:02:04,2026-08-20 15:14:15
3069,63,sos,medium,resolved,Legacy register entry: sos reported near Deepor Beel Wildlife Sanctuary,26.116607,91.647328,2,2026-08-25 23:07:37,2026-08-25 23:08:31,2026-08-25 23:09:14,2026-08-25 23:16:03
3070,314,anomaly,medium,resolved,Legacy register entry: anomaly reported near IIT Guwahati,26.190155,91.692718,18,2026-08-03 09:53:58,2026-08-03 09:54:55,2026-08-03 09:59:08,2026-08-03 10:17:46
3071,601,anomaly,medium,resolved,Legacy register entry: anomaly reported near Zoo Road Tiniali,26.166431,91.780961,13,2026-07-24 05:39:52,2026-07-24 05:40:52,2026-07-24 05:42:40,2026-07-24 06:17:53
3072,439,anomaly,critical,resolved,Legacy register entry: anomaly reported near Shillong,25.579608,91.896995,19,2026-08-23 05:59:04,2026-08-23 06:01:05,2026-08-23 06:02:08,2026-08-23 06:23:22
3073,296,geofence,medium,acknowledged,Legacy register entry: geofence reported near Pan Bazaar,26.188271,91.748914,,2026-07-30 12:13:54,2026-07-30 12:15:19,,
3074,475,geofence,low,detected,Legacy register entry: geofence reported near Assam State Zoo & Botanical Garden,26.180273,91.789469,,2026-07-26 12:52:00,,,
3075,447,anomaly,medium,resolved,Legacy register entry: anomaly reported near IIT Guwahati,26.19303,91.697786,1,2026-08-03 21:33:04,2026-08-03 21:37:02,2026-08-03 21:37:26,2026-08-03 21:45:55
3076,550,geofence,medium,resolved,Legacy register entry: geofence reported near Maligaon,26.157729,91.681525,21,2026-08-07 15:59:41,2026-08-07 16:03:59,2026-08-07 16:04:40,2026-08-07 16:19:02
3077,483,anomaly,medium,resolved,Legacy register entry: anomaly reported near Nameri National Park,26.916919,92.883463,3,2026-07-29 07:35:39,2026-07-29 07:37:53,2026-07-29 07:40:28,2026-07-29 07:50:32
3078,389,geofence,low,resolved,Legacy register entry: geofence reported near Kohima,25.676056,94.108836,18,2026-08-16 04:58:45,2026-08-16 05:03:00,2026-08-16 05:05:02,2026-08-16 05:34:06
3079,98,geofence,medium,resolved,Legacy register entry: geofence reported near Gangtok,27.333658,88.61472,14,2026-08-25 04:58:59,2026-08-25 05:03:00,2026-08-25 05:09:35,2026-08-25 05:21:55
3080,220,anomaly,medium,resolved,Legacy register entry: anomaly reported near Maligaon,26.159557,91.67713,8,2026-09-03 14:34:04,2026-09-03 14:37:02,2026-09-03 14:44:28,2026-09-03 15:16:20
3081,504,anomaly,low,detected,Legacy register entry: anomaly reported near Nilachal Ropeway Terminal,26.189768,91.746865,,2026-09-01 13:33:02,,,
3082,34,anomaly,low,resolved,Legacy register entry: anomaly reported near Digboi Oil Heritage,27.394058,95.618497,22,2026-09-01 20:00:19,2026-09-01 20:06:23,2026-09-01 20:07:29,2026-09-01 20:15:05
3083,278,sos,medium,resolved,Legacy register entry: sos reported near Dibrugarh,27.476734,94.909552,8,2026-09-01 16:26:05,2026-09-01 16:29:14,2026-09-01 16:34:07,2026-09-01 18:16:47
3084,400,geofence,low,dispatched,Legacy register entry: geofence reported near Guwahati Medical College,26.158598,91.703335,14,2026-08-02 07:46:29,2026-08-02 07:48:36,2026-08-02 07:56:31,
3085,682,anomaly,medium,resolved,Legacy register entry: anomaly reported near Digboi Oil Heritage,27.395351,95.621858,13,2026-09-03 11:20:10,2026-09-03 11:21:03,2026-09-03 11:22:45,2026-09-03 11:43:46
3086,196,geofence,high,resolved,"Legacy register entry: geofence reported near Gandhi Mandap, Sarania Hill",26.175305,91.75914,20,2026-08-15 09:06:11,2026-08-15 09:12:01,2026-08-15 09:14:36,2026-08-15 09:22:30
3087,305,geofence,critical,resolved,Legacy register entry: geofence reported near Bharalumukh,26.166727,91.735086,5,2026-07-28 10:03:42,2026-07-28 10:05:42,2026-07-28 10:08:13,2026-07-28 11:34:31
3088,17,anomaly,medium,resolved,"Legacy register entry: anomaly reported near Living Root Bridge, Nongriat",25.24525,91.712237,14,2026-08-01 12:20:26,2026-08-01 12:23:21,2026-08-01 12:25:05,2026-08-01 12:36:45
3089,715,anomaly,critical,detected,Legacy register entry: anomaly reported near Jalukbari,26.155499,91.66311,,2026-08-15 20:18:37,,,
3090,92,geofence,medium,resolved,Legacy register entry: geofence reported near Srimanta Sankaradeva Kalakshetra,26.144791,91.808914,21,2026-08-22 19:00:09,2026-08-22 19:00:58,2026-08-22 19:08:39,2026-08-22 19:17:43
3091,2,anomaly,medium,resolved,Legacy register entry: anomaly reported near Sivasagar,26.979156,94.641767,19,2026-08-03 18:16:53,2026-08-03 18:18:08,2026-08-03 18:26:41,2026-08-03 18:39:44
3092,480,geofence,low,resolved,Legacy register entry: geofence reported near LGB International Airport,26.109042,91.588734,10,2026-08-16 00:00:52,2026-08-16 00:02:41,2026-08-16 00:03:43,2026-08-16 00:07:38
3093,624,anomaly,high,resolved,Legacy register entry: anomaly reported near Fancy Bazaar,26.181769,91.742963,11,2026-07-30 17:32:14,2026-07-30 17:32:42,2026-07-30 17:36:35,2026-07-30 17:48:52
3094,20,anomaly,low,resolved,Legacy register entry: anomaly reported near Fancy Bazaar,26.182024,91.745177,3,2026-07-26 12:44:30,2026-07-26 12:46:30,2026-07-26 13:07:54,2026-07-26 13:47:13
3095,453,geofence,critical,dispatched,Legacy register entry: geofence reported near Guwahati Medical College,26.157556,91.698689,12,2026-07-26 19:49:47,2026-07-26 19:53:16,2026-07-26 19:57:21,
3096,180,geofence,high,resolved,Legacy register entry: geofence reported near Agartala,23.831192,91.282999,5,2026-09-02 12:18:53,2026-09-02 12:22:20,2026-09-02 12:23:39,2026-09-02 12:36:34
3097,8,geofence,medium,acknowledged,"Legacy register entry: geofence reported near Gandhi Mandap, Sarania Hill",26.17416,91.761865,,2026-07-26 22:42:40,2026-07-26 22:44:45,,
3098,461,anomaly,low,resolved,Legacy register entry: anomaly reported near Dzukou Valley,25.580065,94.04947,13,2026-08-10 14:28:22,2026-08-10 14:31:33,2026-08-10 14:35:11,2026-08-10 14:51:01
3099,747,geofence,critical,dispatched,Legacy register entry: geofence reported near Mawlynnong Village,25.203972,91.919807,20,2026-07-30 10:45:44,2026-07-30 10:48:21,2026-07-30 10:49:33,
3100,737,anomaly,low,resolved,Legacy register entry: anomaly reported near Kaziranga National Park,26.577385,93.169391,21,2026-08-05 13:56:47,2026-08-05 13:57:11,2026-08-05 14:08:30,2026-08-05 14:11:10
3101,248,sos,critical,dispatched,Legacy register entry: sos reported near Accoland Water Park,26.089397,91.593484,17,2026-08-16 17:40:25,2026-08-16 17:43:40,2026-08-16 17:45:11,
3102,455,geofence,medium,resolved,Legacy register entry: geofence reported near Assam State Museum,26.187699,91.750371,16,2026-07-25 18:41:42,2026-07-25 18:42:49,2026-07-25 18:45:35,2026-07-25 18:53:59
3103,364,geofence,high,resolved,Legacy register entry: geofence reported near Kahilipara,26.132724,91.758963,4,2026-08-02 20:23:36,2026-08-02 20:25:18,2026-08-02 20:25:55,2026-08-02 20:32:12
3104,634,anomaly,medium,resolved,Legacy register entry: anomaly reported near Brahmaputra Riverfront,26.191716,91.748706,14,2026-08-18 13:18:36,2026-08-18 13:20:59,2026-08-18 13:22:59,2026-08-18 13:27:08
3105,26,geofence,medium,resolved,Legacy register entry: geofence reported near Bharalumukh,26.169077,91.733746,22,2026-08-30 15:11:02,2026-08-30 15:12:28,2026-08-30 15:16:16,2026-08-30 15:25:30
3106,344,geofence,medium,resolved,Legacy register entry: geofence reported near Nohkalikai Falls,25.27348,91.684195,14,2026-08-09 15:14:06,2026-08-09 15:15:47,2026-08-09 15:17:06,2026-08-09 16:07:04
3107,424,sos,low,resolved,Legacy register entry: sos reported near Uzan Bazar Ghat,26.190233,91.761959,17,2026-07-31 15:01:32,2026-07-31 15:02:22,2026-07-31 15:03:47,2026-07-31 15:05:36
3108,28,geofence,high,dispatched,Legacy register entry: geofence reported near Lokhra,26.105233,91.737159,19,2026-08-24 03:52:09,2026-08-24 03:57:04,2026-08-24 03:57:32,
3109,14,sos,high,resolved,Legacy register entry: sos reported near Paltan Bazaar,26.184784,91.748074,3,2026-09-04 04:07:17,2026-09-04 04:09:21,2026-09-04 04:14:56,2026-09-04 04:34:01
3110,350,sos,low,acknowledged,Legacy register entry: sos reported near Assam State Zoo & Botanical Garden,26.179929,91.783819,,2026-08-05 19:10:14,2026-08-05 19:13:07,,
3111,86,anomaly,low,resolved,Legacy register entry: anomaly reported near Gauhati University,26.153375,91.666396,5,2026-08-01 20:32:06,2026-08-01 20:36:50,2026-08-01 20:39:36,2026-08-01 20:43:39
3112,317,anomaly,medium,resolved,Legacy register entry: anomaly reported near Assam State Museum,26.185883,91.746758,22,2026-08-07 10:14:58,2026-08-07 10:16:08,2026-08-07 10:16:41,2026-08-07 10:19:27
3113,20,sos,low,resolved,Legacy register entry: sos reported near Dawki / Umngot River,25.190801,92.02124,16,2026-07-25 19:46:25,2026-07-25 19:47:04,2026-07-25 19:51:05,2026-07-25 20:01:24
3114,450,sos,high,resolved,Legacy register entry: sos reported near Dispur Secretariat,26.142223,91.792311,22,2026-07-26 14:02:38,2026-07-26 14:06:46,2026-07-26 14:11:41,2026-07-26 14:49:34
3115,330,sos,critical,resolved,Legacy register entry: sos reported near Khanapara,26.1157,91.821497,6,2026-08-10 01:21:03,2026-08-10 01:22:55,2026-08-10 01:26:27,2026-08-10 01:45:12
3116,211,geofence,critical,acknowledged,Legacy register entry: geofence reported near Haflong,25.164342,93.016009,,2026-07-25 12:53:17,2026-07-25 12:58:37,,
3117,27,geofence,high,resolved,Legacy register entry: geofence reported near Amingaon,26.18634,91.663176,2,2026-08-29 05:03:55,2026-08-29 05:05:17,2026-08-29 05:06:29,2026-08-29 05:28:17
3118,510,geofence,low,resolved,Legacy register entry: geofence reported near Jorhat,26.748225,94.20766,10,2026-07-26 09:27:40,2026-07-26 09:28:31,2026-07-26 09:28:53,2026-07-26 09:51:29
3119,725,sos,high,resolved,Legacy register entry: sos reported near Chandubi Lake,25.931256,91.429915,2,2026-08-08 05:50:37,2026-08-08 05:52:12,2026-08-08 05:54:49,2026-08-08 06:04:10
3120,441,geofence,low,resolved,Legacy register entry: geofence reported near Saraighat Bridge,26.187655,91.672117,9,2026-08-06 22:31:55,2026-08-06 22:33:41,2026-08-06 22:36:47,2026-08-06 22:40:12
3121,52,anomaly,low,resolved,Legacy register entry: anomaly reported near Kaziranga National Park,26.5807,93.169525,19,2026-07-26 15:15:03,2026-07-26 15:15:35,2026-07-26 15:18:47,2026-07-26 15:29:55
3122,67,sos,medium,resolved,Legacy register entry: sos reported near Tezpur,26.630927,92.799911,20,2026-08-20 19:45:31,2026-08-20 19:46:51,2026-08-20 19:47:30,2026-08-20 20:24:17
3123,48,anomaly,medium,resolved,Legacy register entry: anomaly reported near Amingaon,26.19359,91.663065,1,2026-07-31 14:57:11,2026-07-31 14:57:43,2026-07-31 15:00:19,2026-07-31 15:17:06
3124,210,missing_person,medium,resolved,Legacy register entry: missing person reported near Kahilipara,26.130366,91.765845,16,2026-08-29 20:20:50,2026-08-29 20:26:53,2026-08-29 20:33:34,2026-08-29 21:29:13
3125,381,geofence,medium,resolved,Legacy register entry: geofence reported near Tezpur,26.636644,92.796937,13,2026-07-26 19:15:12,2026-07-26 19:16:56,2026-07-26 19:22:50,2026-07-26 20:00:20
3126,393,anomaly,medium,resolved,Legacy register entry: anomaly reported near Tawang Monastery,27.589426,91.860823,17,2026-08-31 03:58:17,2026-08-31 04:00:16,2026-08-31 04:04:08,2026-08-31 04:36:21
3127,224,geofence,medium,resolved,Legacy register entry: geofence reported near LGB International Airport,26.108343,91.585322,2,2026-08-14 10:26:34,2026-08-14 10:28:04,2026-08-14 10:28:48,2026-08-14 11:10:03
3128,70,geofence,low,resolved,Legacy register entry: geofence reported near Chandubi Lake,25.930034,91.429623,10,2026-09-02 05:34:02,2026-09-02 05:36:49,2026-09-02 05:37:59,2026-09-02 06:58:41
3129,543,geofence,high,resolved,Legacy register entry: geofence reported near Jorhat,26.747293,94.20751,20,2026-09-03 09:32:32,2026-09-03 09:38:21,2026-09-03 09:40:24,2026-09-03 09:54:26
3130,110,anomaly,high,resolved,Legacy register entry: anomaly reported near Guwahati Railway Station,26.182127,91.753848,15,2026-08-28 03:34:56,2026-08-28 03:39:31,2026-08-28 03:41:21,2026-08-28 04:09:23
3131,636,anomaly,low,dispatched,Legacy register entry: anomaly reported near Pobitora Wildlife Sanctuary,26.230937,92.086627,22,2026-07-25 12:37:52,2026-07-25 12:38:16,2026-07-25 12:38:31,
