id,incident_id,status,note,timestamp
10209,2809,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-08-23 13:40:50
10210,2809,resolved,Handed over to the tourist's emergency contact,2026-08-23 14:24:13
10211,2810,detected,Legacy register entry: sos reported near Tezpur,2026-08-23 19:34:05
10212,2810,acknowledged,Acknowledged by control room,2026-08-23 19:36:35
10213,2810,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-08-23 19:37:34
10214,2810,resolved,False positive - tourist confirmed movement by phone,2026-08-23 19:41:00
10215,2811,detected,Legacy register entry: geofence reported near Zoo Road Tiniali,2026-08-31 17:03:49
10216,2811,acknowledged,Acknowledged by control room,2026-08-31 17:04:25
10217,2811,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-31 17:04:47
10218,2811,resolved,"Escorted out of restricted area, advisory issued",2026-08-31 18:54:50
10219,2812,detected,"Legacy register entry: anomaly reported near Living Root Bridge, Nongriat",2026-09-05 15:15:31
10220,2812,acknowledged,Acknowledged by control room,2026-09-05 15:16:27
10221,2812,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-09-05 15:19:56
10222,2812,resolved,Medical assistance provided on site,2026-09-05 15:25:31
10223,2813,detected,Legacy register entry: anomaly reported near Tawang Monastery,2026-08-20 23:15:53
10224,2813,acknowledged,Acknowledged by control room,2026-08-20 23:16:35
10225,2813,dispatched,Auto-dispatched to Unit Hotel-2 (Khanapara Traffic Outpost),2026-08-20 23:21:16
10226,2813,resolved,Medical assistance provided on site,2026-08-20 23:29:02
10227,2814,detected,Legacy register entry: anomaly reported near Umananda Island,2026-07-23 21:07:34
10228,2814,acknowledged,Acknowledged by control room,2026-07-23 21:11:35
10229,2814,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-07-23 21:13:58
10230,2814,resolved,False positive - tourist confirmed movement by phone,2026-07-23 21:24:08
10231,2815,detected,Legacy register entry: geofence reported near Dispur Secretariat,2026-08-21 00:39:19
10232,2815,acknowledged,Acknowledged by control room,2026-08-21 00:41:01
10233,2815,dispatched,Auto-dispatched to Unit Golf-1 (Pragjyotishpur Police Station),2026-08-21 00:42:19
10234,2815,resolved,Medical assistance provided on site,2026-08-21 00:50:22
10235,2816,detected,Legacy register entry: missing person reported near Deepor Beel Wildlife Sanctuary,2026-08-08 10:12:23
10236,2816,acknowledged,Acknowledged by control room,2026-08-08 10:18:24
10237,2816,dispatched,Auto-dispatched to Unit Bravo-2 (Paltan Bazar Police Station),2026-08-08 10:21:06
10238,2816,resolved,"Recovered belongings, FIR registered at the local station",2026-08-08 10:31:40
10239,2817,detected,Legacy register entry: anomaly reported near Amingaon,2026-08-28 05:43:13
10240,2817,acknowledged,Acknowledged by control room,2026-08-28 05:44:48
10241,2817,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-28 05:46:26
10242,2817,resolved,"Escorted out of restricted area, advisory issued",2026-08-28 05:57:13
10243,2818,detected,Legacy register entry: sos reported near Srimanta Sankaradeva Kalakshetra,2026-08-18 15:36:08
10244,2819,detected,Legacy register entry: sos reported near Gauhati University,2026-07-27 22:38:25
10245,2819,acknowledged,Acknowledged by control room,2026-07-27 22:39:30
10246,2819,dispatched,Auto-dispatched to Unit Charlie-1 (Chandmari Police Station),2026-07-27 22:40:25
10247,2819,resolved,False positive - tourist confirmed movement by phone,2026-07-27 22:49:16
10248,2820,detected,Legacy register entry: anomaly reported near Umiam Lake,2026-08-08 17:36:44
10249,2820,acknowledged,Acknowledged by control room,2026-08-08 17:37:50
10250,2821,detected,Legacy register entry: anomaly reported near Hatigaon,2026-09-03 07:23:49
10251,2821,acknowledged,Acknowledged by control room,2026-09-03 07:24:58
10252,2821,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-09-03 07:26:08
10253,2821,resolved,Medical assistance provided on site,2026-09-03 07:38:43
10254,2822,detected,Legacy register entry: sos reported near Madan Kamdev Ruins,2026-08-02 22:47:39
10255,2822,acknowledged,Acknowledged by control room,2026-08-02 22:48:42
10256,2822,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-02 22:51:37
10257,2822,resolved,Medical assistance provided on site,2026-08-02 23:07:38
10258,2823,detected,Legacy register entry: geofence reported near Deepor Beel Wildlife Sanctuary,2026-08-28 19:26:53
10259,2823,acknowledged,Acknowledged by control room,2026-08-28 19:27:31
10260,2823,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-08-28 19:28:27
10261,2823,resolved,False positive - tourist confirmed movement by phone,2026-08-28 19:40:43
10262,2824,detected,Legacy register entry: geofence reported near Sualkuchi Silk Village,2026-08-30 13:38:13
10263,2824,acknowledged,Acknowledged by control room,2026-08-30 13:40:12
10264,2824,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-30 13:41:17
10265,2824,resolved,Medical assistance provided on site,2026-08-30 13:51:18
10266,2825,detected,Legacy register entry: geofence reported near Sualkuchi Silk Village,2026-09-03 03:05:22
10267,2825,acknowledged,Acknowledged by control room,2026-09-03 03:06:50
10268,2825,dispatched,Auto-dispatched to Unit Golf-2 (North Guwahati Police Station),2026-09-03 03:09:27
10269,2825,resolved,Medical assistance provided on site,2026-09-03 03:16:45
10270,2826,detected,Legacy register entry: geofence reported near Nilachal Ropeway Terminal,2026-07-29 15:57:09
10271,2826,acknowledged,Acknowledged by control room,2026-07-29 15:58:23
10272,2826,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-07-29 15:59:51
10273,2826,resolved,"Recovered belongings, FIR registered at the local station",2026-07-29 16:13:59
10274,2827,detected,Legacy register entry: anomaly reported near Brahmaputra Riverfront,2026-08-22 23:25:25
10275,2827,acknowledged,Acknowledged by control room,2026-08-22 23:25:56
10276,2827,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-08-22 23:26:56
10277,2827,resolved,"Recovered belongings, FIR registered at the local station",2026-08-23 00:55:22
10278,2828,detected,Legacy register entry: anomaly reported near Fancy Bazaar,2026-08-01 03:37:43
10279,2828,acknowledged,Acknowledged by control room,2026-08-01 03:38:47
10280,2828,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-08-01 03:41:11
10281,2828,resolved,"Recovered belongings, FIR registered at the local station",2026-08-01 04:04:48
10282,2829,detected,Legacy register entry: sos reported near Uzan Bazar Ghat,2026-08-27 19:38:03
10283,2829,acknowledged,Acknowledged by control room,2026-08-27 19:39:23
10284,2829,dispatched,Auto-dispatched to Unit Foxtrot-2 (Bhangagarh Police Station),2026-08-27 19:40:12
10285,2829,resolved,"Recovered belongings, FIR registered at the local station",2026-08-27 20:24:41
10286,2830,detected,Legacy register entry: anomaly reported near Assam State Museum,2026-08-16 04:29:30
10287,2830,acknowledged,Acknowledged by control room,2026-08-16 04:30:31
10288,2830,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-08-16 04:30:44
10289,2830,resolved,False positive - tourist confirmed movement by phone,2026-08-16 05:24:31
10290,2831,detected,Legacy register entry: anomaly reported near Nehru Park,2026-07-24 12:52:46
10291,2831,acknowledged,Acknowledged by control room,2026-07-24 12:55:21
10292,2831,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-07-24 12:56:49
10293,2831,resolved,Tourist located and confirmed safe,2026-07-24 13:32:11
10294,2832,detected,Legacy register entry: missing person reported near Six Mile,2026-07-26 02:38:21
10295,2832,acknowledged,Acknowledged by control room,2026-07-26 02:44:10
10296,2832,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-07-26 02:45:30
10297,2832,resolved,"Escorted out of restricted area, advisory issued",2026-07-26 02:50:41
10298,2833,detected,Legacy register entry: sos reported near Saraighat Bridge,2026-08-04 16:58:38
10299,2833,acknowledged,Acknowledged by control room,2026-08-04 16:59:52
10300,2833,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-08-04 17:01:01
10301,2833,resolved,Tourist located and confirmed safe,2026-08-04 17:16:11
10302,2834,detected,Legacy register entry: geofence reported near Nohkalikai Falls,2026-08-22 04:29:06
10303,2834,acknowledged,Acknowledged by control room,2026-08-22 04:30:08
10304,2834,dispatched,Auto-dispatched to Unit Charlie-1 (Chandmari Police Station),2026-08-22 04:33:52
10305,2834,resolved,Tourist located and confirmed safe,2026-08-22 05:11:19
10306,2835,detected,Legacy register entry: sos reported near Rehabari,2026-09-02 20:32:51
10307,2835,acknowledged,Acknowledged by control room,2026-09-02 20:34:46
10308,2835,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-09-02 20:39:21
10309,2835,resolved,Tourist located and confirmed safe,2026-09-02 21:12:23
10310,2836,detected,Legacy register entry: geofence reported near Aizawl,2026-07-29 04:11:58
10311,2836,acknowledged,Acknowledged by control room,2026-07-29 04:13:03
10312,2836,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-07-29 04:18:16
10313,2836,resolved,Medical assistance provided on site,2026-07-29 04:21:27
10314,2837,detected,Legacy register entry: geofence reported near Gauhati University,2026-08-20 13:22:23
10315,2837,acknowledged,Acknowledged by control room,2026-08-20 13:24:57
10316,2837,dispatched,Auto-dispatched to Unit Bravo-2 (Paltan Bazar Police Station),2026-08-20 13:25:54
10317,2838,detected,Legacy register entry: anomaly reported near Pan Bazaar,2026-08-27 18:45:05
10318,2838,acknowledged,Acknowledged by control room,2026-08-27 18:45:37
10319,2838,dispatched,Auto-dispatched to Unit Golf-1 (Pragjyotishpur Police Station),2026-08-27 18:47:19
10320,2838,resolved,Tourist located and confirmed safe,2026-08-27 18:57:46
10321,2839,detected,Legacy register entry: anomaly reported near Mawlynnong Village,2026-08-28 12:39:50
10322,2839,acknowledged,Acknowledged by control room,2026-08-28 12:40:31
10323,2839,dispatched,Auto-dispatched to Unit Foxtrot-1 (Hatigaon Police Station),2026-08-28 12:44:22
10324,2839,resolved,False positive - tourist confirmed movement by phone,2026-08-28 13:51:31
10325,2840,detected,Legacy register entry: anomaly reported near Ganeshguri Junction,2026-08-18 11:15:10
10326,2840,acknowledged,Acknowledged by control room,2026-08-18 11:20:39
10327,2840,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-08-18 11:27:02
10328,2840,resolved,False positive - tourist confirmed movement by phone,2026-08-18 11:35:58
10329,2841,detected,Legacy register entry: sos reported near Dibrugarh,2026-08-18 04:37:15
10330,2841,acknowledged,Acknowledged by control room,2026-08-18 04:37:38
10331,2841,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-08-18 04:41:54
10332,2841,resolved,"Escorted out of restricted area, advisory issued",2026-08-18 05:32:37
10333,2842,detected,Legacy register entry: geofence reported near Loktak Lake,2026-07-26 11:58:04
10334,2842,acknowledged,Acknowledged by control room,2026-07-26 12:00:23
10335,2842,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-07-26 12:03:23
10336,2842,resolved,Tourist located and confirmed safe,2026-07-26 12:13:20
10337,2843,detected,Legacy register entry: anomaly reported near Cherrapunji (Sohra),2026-09-04 12:00:37
10338,2843,acknowledged,Acknowledged by control room,2026-09-04 12:03:41
10339,2843,dispatched,Auto-dispatched to Unit Foxtrot-2 (Bhangagarh Police Station),2026-09-04 12:04:32
10340,2843,resolved,Medical assistance provided on site,2026-09-04 12:32:34
10341,2844,detected,Legacy register entry: anomaly reported near Ziro Valley,2026-09-02 20:38:08
10342,2844,acknowledged,Acknowledged by control room,2026-09-02 20:40:51
10343,2844,dispatched,Auto-dispatched to Unit Foxtrot-2 (Bhangagarh Police Station),2026-09-02 20:42:08
10344,2844,resolved,"Escorted out of restricted area, advisory issued",2026-09-02 20:57:12
10345,2845,detected,Legacy register entry: geofence reported near North Guwahati Ghat,2026-08-17 19:47:52
10346,2845,acknowledged,Acknowledged by control room,2026-08-17 19:51:40
10347,2845,dispatched,Auto-dispatched to Unit Hotel-2 (Khanapara Traffic Outpost),2026-08-17 19:54:32
10348,2845,resolved,"Recovered belongings, FIR registered at the local station",2026-08-17 20:02:14
10349,2846,detected,Legacy register entry: anomaly reported near Guwahati Medical College,2026-08-20 12:49:15
10350,2846,acknowledged,Acknowledged by control room,2026-08-20 12:53:05
10351,2846,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-08-20 12:55:12
10352,2846,resolved,Medical assistance provided on site,2026-08-20 14:39:33
10353,2847,detected,Legacy register entry: anomaly reported near Madan Kamdev Ruins,2026-08-07 20:19:08
10354,2847,acknowledged,Acknowledged by control room,2026-08-07 20:19:59
10355,2847,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-08-07 20:24:40
10356,2847,resolved,False positive - tourist confirmed movement by phone,2026-08-07 21:25:56
10357,2848,detected,Legacy register entry: anomaly reported near Tawang Monastery,2026-08-18 10:34:52
10358,2848,acknowledged,Acknowledged by control room,2026-08-18 10:36:17
10359,2848,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-18 10:37:28
10360,2848,resolved,False positive - tourist confirmed movement by phone,2026-08-18 10:50:17
10361,2849,detected,Legacy register entry: geofence reported near Pan Bazaar,2026-08-18 23:57:33
10362,2850,detected,Legacy register entry: sos reported near LGB International Airport,2026-08-10 05:53:52
10363,2850,acknowledged,Acknowledged by control room,2026-08-10 05:54:57
10364,2850,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-08-10 05:57:44
10365,2850,resolved,"Escorted out of restricted area, advisory issued",2026-08-10 06:10:45
10366,2851,detected,Legacy register entry: anomaly reported near Nehru Park,2026-09-05 00:09:51
10367,2851,acknowledged,Acknowledged by control room,2026-09-05 00:10:09
10368,2851,dispatched,Auto-dispatched to Unit Bravo-2 (Paltan Bazar Police Station),2026-09-05 00:12:21
10369,2851,resolved,"Escorted out of restricted area, advisory issued",2026-09-05 00:30:23
10370,2852,detected,Legacy register entry: sos reported near Paltan Bazaar,2026-08-14 01:22:00
10371,2852,acknowledged,Acknowledged by control room,2026-08-14 01:25:03
10372,2852,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-14 01:26:38
10373,2852,resolved,False positive - tourist confirmed movement by phone,2026-08-14 01:50:19
10374,2853,detected,Legacy register entry: sos reported near Aizawl,2026-08-28 02:37:53
10375,2853,acknowledged,Acknowledged by control room,2026-08-28 02:38:22
10376,2853,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-28 02:40:45
10377,2853,resolved,"Escorted out of restricted area, advisory issued",2026-08-28 03:04:55
10378,2854,detected,Legacy register entry: sos reported near Accoland Water Park,2026-08-02 12:03:03
10379,2854,acknowledged,Acknowledged by control room,2026-08-02 12:04:54
10380,2854,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-08-02 12:11:06
10381,2854,resolved,"Escorted out of restricted area, advisory issued",2026-08-02 12:51:45
10382,2855,detected,Legacy register entry: geofence reported near Manas National Park,2026-09-01 01:15:18
10383,2855,acknowledged,Acknowledged by control room,2026-09-01 01:17:19
10384,2855,dispatched,Auto-dispatched to Unit Golf-1 (Pragjyotishpur Police Station),2026-09-01 01:20:03
